lecture_id,article_id,rate,mention_assignment,mention_teamwork,mention_grading,mention_attendance,mention_exam,mention_teaching,calibrated_assignment_low_score,calibrated_assignment_high_score,calibrated_teamwork_low_score,calibrated_teamwork_high_score,calibrated_grading_generous_score,calibrated_grading_strict_score,calibrated_attendance_light_score,calibrated_attendance_strict_score,calibrated_exam_light_score,calibrated_exam_heavy_score,calibrated_text_assignment_tfidf,calibrated_text_teamwork_tfidf,calibrated_text_grading_tfidf,calibrated_text_attendance_tfidf,calibrated_text_exam_tfidf,calibrated_text_teaching_tfidf
2454551,7830702,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2454551,7830583,4.0,0,0,1,1,1,1,0,0,0,0,0.773381,0.226619,0.435252,0.07554,0.958993,0.027338,0,0,0.431119,0.068862,0.078386,0.0
2454551,7823635,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454561,5734361,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.75,0.0,0,0,0,0,0.152647,0
2454561,5690520,5.0,0,0,1,0,0,1,0,0,0,0,0.607142,0.392857,0,0,0,0,0,0,0.040524,0,0,0.040846
2454561,5690414,5.0,1,0,0,0,1,1,0.8125,0.1875,0,0,0,0,0,0,0.75,0.0,0.182598,0,0,0,0.152647,0.040846
2454561,5689479,5.0,1,0,1,1,1,1,0.8125,0.1875,0,0,0.607142,0.392857,0.071428,0.598214,0.75,0.0,0.182598,0,0.040524,0.129116,0.152647,0.040846
2454561,5621098,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.75,0.0,0,0,0,0,0.152647,0.040846
2454561,5619693,4.0,1,0,0,0,1,1,0.8125,0.1875,0,0,0,0,0,0,0.75,0.0,0.182598,0,0,0,0.152647,0.040846
2454561,5613767,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0.071428,0.598214,0,0,0,0,0,0.129116,0,0
2454561,5609631,5.0,1,0,0,1,1,0,0.8125,0.1875,0,0,0,0,0.071428,0.598214,0.75,0.0,0.182598,0,0,0.129116,0.152647,0
2454561,5589295,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454561,5467172,5.0,1,0,0,0,1,1,0.8125,0.1875,0,0,0,0,0,0,0.75,0.0,0.182598,0,0,0,0.152647,0.040846
2454561,5401626,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.75,0.0,0,0,0,0,0.152647,0.040846
2454561,5328109,5.0,0,0,0,1,0,1,0,0,0,0,0,0,0.071428,0.598214,0,0,0,0,0,0.129116,0,0.040846
2454561,5203995,3.0,0,0,1,1,0,1,0,0,0,0,0.607142,0.392857,0.071428,0.598214,0,0,0,0,0.040524,0.129116,0,0.040846
2454561,5048700,5.0,1,0,0,0,1,1,0.8125,0.1875,0,0,0,0,0,0,0.75,0.0,0.182598,0,0,0,0.152647,0.040846
2454561,5003349,5.0,1,0,0,1,1,1,0.8125,0.1875,0,0,0,0,0.071428,0.598214,0.75,0.0,0.182598,0,0,0.129116,0.152647,0.040846
2454561,4972078,4.0,1,0,0,1,1,0,0.8125,0.1875,0,0,0,0,0.071428,0.598214,0.75,0.0,0.182598,0,0,0.129116,0.152647,0
2454566,5580533,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.418868,0.381132,0,0,0,0,0.0,0.052746
2454566,5570068,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052746
2454566,5569841,5.0,1,0,0,0,0,0,0.660378,0.339622,0,0,0,0,0,0,0,0,0.097555,0,0,0,0,0
2454566,5489298,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052746
2454566,5482142,4.0,1,0,0,0,0,1,0.660378,0.339622,0,0,0,0,0,0,0,0,0.097555,0,0,0,0,0.052746
2454566,5478157,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052746
2454566,5467165,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052746
2454566,5415635,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052746
2454566,5368181,5.0,1,0,0,0,0,1,0.660378,0.339622,0,0,0,0,0,0,0,0,0.097555,0,0,0,0,0.052746
2454566,5348098,5.0,1,0,0,0,1,1,0.660378,0.339622,0,0,0,0,0,0,0.418868,0.381132,0.097555,0,0,0,0.0,0.052746
2454566,5285542,5.0,1,0,0,0,0,1,0.660378,0.339622,0,0,0,0,0,0,0,0,0.097555,0,0,0,0,0.052746
2454566,5042794,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052746
2454566,4975469,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052746
2454646,7219751,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.744927,0.005797,0,0,0,0,0.067258,0.0
2454646,7096553,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454646,7061537,5.0,1,0,0,0,1,0,0.115943,0.884057,0,0,0,0,0,0,0.744927,0.005797,0.1812,0,0,0,0.067258,0
2454646,7046160,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454646,6858088,5.0,1,0,0,0,1,0,0.115943,0.884057,0,0,0,0,0,0,0.744927,0.005797,0.1812,0,0,0,0.067258,0
2454646,6845927,5.0,1,0,1,0,1,0,0.115943,0.884057,0,0,0.594202,0.405798,0,0,0.744927,0.005797,0.1812,0,0.134021,0,0.067258,0
2454646,6675844,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.744927,0.005797,0,0,0,0,0.067258,0
2454646,6657213,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.744927,0.005797,0,0,0,0,0.067258,0
2454646,6447987,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454646,6418065,5.0,0,0,1,0,1,0,0,0,0,0,0.594202,0.405798,0,0,0.744927,0.005797,0,0,0.134021,0,0.067258,0
2454646,6350373,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454646,6287777,5.0,1,0,0,0,1,0,0.115943,0.884057,0,0,0,0,0,0,0.744927,0.005797,0.1812,0,0,0,0.067258,0
2454646,6103641,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.744927,0.005797,0,0,0,0,0.067258,0
2454646,6013567,4.0,1,0,1,0,1,0,0.115943,0.884057,0,0,0.594202,0.405798,0,0,0.744927,0.005797,0.1812,0,0.134021,0,0.067258,0
2454646,5778605,5.0,1,0,1,0,1,0,0.115943,0.884057,0,0,0.594202,0.405798,0,0,0.744927,0.005797,0.1812,0,0.134021,0,0.067258,0
2454646,5588214,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.744927,0.005797,0,0,0,0,0.067258,0
2454646,5578956,5.0,1,0,0,0,1,0,0.115943,0.884057,0,0,0,0,0,0,0.744927,0.005797,0.1812,0,0,0,0.067258,0
2454646,5533327,5.0,1,0,1,0,1,0,0.115943,0.884057,0,0,0.594202,0.405798,0,0,0.744927,0.005797,0.1812,0,0.134021,0,0.067258,0
2454646,5446652,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454646,5409211,4.0,1,0,0,0,1,0,0.115943,0.884057,0,0,0,0,0,0,0.744927,0.005797,0.1812,0,0,0,0.067258,0
2454893,6524414,5.0,1,0,1,0,0,1,0.632353,0.367647,0,0,0.867647,0.132353,0,0,0,0,0.031577,0,0.128623,0,0,0.026038
2454893,6512947,5.0,0,0,1,0,0,1,0,0,0,0,0.867647,0.132353,0,0,0,0,0,0,0.128623,0,0,0.026038
2454893,6463708,5.0,0,0,1,0,1,0,0,0,0,0,0.867647,0.132353,0,0,0.4,0.4,0,0,0.128623,0,0.093152,0
2454893,6450961,5.0,0,0,1,0,0,1,0,0,0,0,0.867647,0.132353,0,0,0,0,0,0,0.128623,0,0,0.026038
2454893,6450834,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026038
2454893,6435605,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.093152,0
2454893,6397033,5.0,0,0,1,0,1,0,0,0,0,0,0.867647,0.132353,0,0,0.4,0.4,0,0,0.128623,0,0.093152,0
2454893,6374031,5.0,1,0,0,0,0,1,0.632353,0.367647,0,0,0,0,0,0,0,0,0.031577,0,0,0,0,0.026038
2454893,6301427,5.0,1,0,0,0,0,1,0.632353,0.367647,0,0,0,0,0,0,0,0,0.031577,0,0,0,0,0.026038
2454893,6279083,5.0,0,0,1,1,1,1,0,0,0,0,0.867647,0.132353,0.154412,0.455882,0.4,0.4,0,0,0.128623,0.0,0.093152,0.026038
2454893,6249523,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026038
2454893,6244408,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454893,6102431,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026038
2454893,5475042,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.093152,0.026038
2454893,5454798,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026038
2454893,5436822,5.0,0,0,1,0,0,1,0,0,0,0,0.867647,0.132353,0,0,0,0,0,0,0.128623,0,0,0.026038
2454893,5391697,5.0,0,0,1,0,1,1,0,0,0,0,0.867647,0.132353,0,0,0.4,0.4,0,0,0.128623,0,0.093152,0.026038
2454893,5349363,5.0,1,0,0,0,0,1,0.632353,0.367647,0,0,0,0,0,0,0,0,0.031577,0,0,0,0,0.026038
2454893,5321867,5.0,1,0,1,0,1,1,0.632353,0.367647,0,0,0.867647,0.132353,0,0,0.4,0.4,0.031577,0,0.128623,0,0.093152,0.026038
2454893,5253521,5.0,0,0,1,0,0,0,0,0,0,0,0.867647,0.132353,0,0,0,0,0,0,0.128623,0,0,0
2454912,7179504,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0
2454912,7095449,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,7088541,5.0,1,0,0,0,1,1,0.29902,0.70098,0,0,0,0,0,0,0.396078,0.403431,0.403936,0,0,0,0.182394,0.026038
2454912,7082422,4.0,1,0,0,0,1,0,0.29902,0.70098,0,0,0,0,0,0,0.396078,0.403431,0.403936,0,0,0,0.182394,0
2454912,7057729,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,7048173,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,7042123,4.0,1,0,0,0,1,1,0.29902,0.70098,0,0,0,0,0,0,0.396078,0.403431,0.403936,0,0,0,0.182394,0.026038
2454912,7021088,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,7019006,5.0,1,0,0,0,1,1,0.29902,0.70098,0,0,0,0,0,0,0.396078,0.403431,0.403936,0,0,0,0.182394,0.026038
2454912,6955333,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,6951119,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,6923926,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,6749905,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,6748430,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0
2454912,6726154,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,6725502,5.0,0,0,1,0,0,1,0,0,0,0,0.813726,0.186275,0,0,0,0,0,0,0.0,0,0,0.026038
2454912,6691499,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,6684460,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.396078,0.403431,0,0,0,0,0.182394,0.026038
2454912,6659341,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026038
2454912,6565340,5.0,1,0,0,0,1,1,0.29902,0.70098,0,0,0,0,0,0,0.396078,0.403431,0.403936,0,0,0,0.182394,0.026038
2454916,7353698,3.0,0,0,1,0,1,1,0,0,0,0,0.757352,0.242648,0,0,0.4,0.4,0,0,0.12915,0,0.261346,0.0
2454916,7219451,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.261346,0.0
2454916,7195830,5.0,1,0,1,0,1,0,0.867647,0.132353,0,0,0.757352,0.242648,0,0,0.4,0.4,0.169503,0,0.12915,0,0.261346,0
2454916,7032269,4.0,1,0,0,0,1,0,0.867647,0.132353,0,0,0,0,0,0,0.4,0.4,0.169503,0,0,0,0.261346,0
2454916,6998189,5.0,1,0,0,0,1,0,0.867647,0.132353,0,0,0,0,0,0,0.4,0.4,0.169503,0,0,0,0.261346,0
2454916,6750655,4.0,0,0,1,0,1,1,0,0,0,0,0.757352,0.242648,0,0,0.4,0.4,0,0,0.12915,0,0.261346,0.0
2454916,6502993,5.0,0,0,1,0,1,1,0,0,0,0,0.757352,0.242648,0,0,0.4,0.4,0,0,0.12915,0,0.261346,0.0
2454916,6457141,3.0,0,0,1,0,1,1,0,0,0,0,0.757352,0.242648,0,0,0.4,0.4,0,0,0.12915,0,0.261346,0.0
2454916,6450909,5.0,1,0,1,0,1,1,0.867647,0.132353,0,0,0.757352,0.242648,0,0,0.4,0.4,0.169503,0,0.12915,0,0.261346,0.0
2454916,6449875,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2454916,6448118,5.0,0,0,1,1,1,0,0,0,0,0,0.757352,0.242648,0.404412,0.125,0.4,0.4,0,0,0.12915,0.0,0.261346,0
2454916,6443635,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454916,6443615,3.0,0,0,1,0,1,1,0,0,0,0,0.757352,0.242648,0,0,0.4,0.4,0,0,0.12915,0,0.261346,0.0
2454916,6437217,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.261346,0.0
2454916,6437077,1.0,0,0,1,0,1,1,0,0,0,0,0.757352,0.242648,0,0,0.4,0.4,0,0,0.12915,0,0.261346,0.0
2454916,6426727,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.261346,0
2454916,6417758,4.0,1,0,0,0,0,1,0.867647,0.132353,0,0,0,0,0,0,0,0,0.169503,0,0,0,0,0.0
2454916,6407359,5.0,1,0,1,0,1,0,0.867647,0.132353,0,0,0.757352,0.242648,0,0,0.4,0.4,0.169503,0,0.12915,0,0.261346,0
2454916,6380898,2.0,1,0,1,0,1,1,0.867647,0.132353,0,0,0.757352,0.242648,0,0,0.4,0.4,0.169503,0,0.12915,0,0.261346,0.0
2454916,6347071,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.261346,0
2454953,5705807,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2454953,5685001,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2454953,5619154,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454953,5592836,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454953,5349070,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2454953,5342535,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2454953,5342021,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2454955,9897265,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032677
2454955,9896234,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032677
2454955,9896142,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032677
2454955,9893550,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032677
2454955,9889941,5.0,1,0,0,0,1,0,0.451283,0.548718,0,0,0,0,0,0,0.387692,0.417179,0.084623,0,0,0,0.127861,0
2454955,9233055,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.387692,0.417179,0,0,0,0,0.127861,0.032677
2454955,9129557,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454955,9121905,5.0,1,0,1,0,1,1,0.451283,0.548718,0,0,0.810256,0.189743,0,0,0.387692,0.417179,0.084623,0,0.109107,0,0.127861,0.032677
2454955,9116673,5.0,1,0,1,0,1,1,0.451283,0.548718,0,0,0.810256,0.189743,0,0,0.387692,0.417179,0.084623,0,0.109107,0,0.127861,0.032677
2454955,9109126,5.0,0,0,1,0,0,1,0,0,0,0,0.810256,0.189743,0,0,0,0,0,0,0.109107,0,0,0.032677
2454955,9083982,5.0,0,0,1,0,0,1,0,0,0,0,0.810256,0.189743,0,0,0,0,0,0,0.109107,0,0,0.032677
2454955,9064349,5.0,1,0,0,0,0,1,0.451283,0.548718,0,0,0,0,0,0,0,0,0.084623,0,0,0,0,0.032677
2454955,9019907,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.387692,0.417179,0,0,0,0,0.127861,0
2454955,9008573,5.0,0,0,1,0,0,1,0,0,0,0,0.810256,0.189743,0,0,0,0,0,0,0.109107,0,0,0.032677
2454955,9003704,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.387692,0.417179,0,0,0,0,0.127861,0.032677
2454955,8998086,5.0,0,0,1,0,0,1,0,0,0,0,0.810256,0.189743,0,0,0,0,0,0,0.109107,0,0,0.032677
2454955,8977686,5.0,0,0,1,0,0,1,0,0,0,0,0.810256,0.189743,0,0,0,0,0,0,0.109107,0,0,0.032677
2454955,8942214,5.0,1,0,0,0,1,1,0.451283,0.548718,0,0,0,0,0,0,0.387692,0.417179,0.084623,0,0,0,0.127861,0.032677
2454955,8932565,5.0,1,0,1,0,1,1,0.451283,0.548718,0,0,0.810256,0.189743,0,0,0.387692,0.417179,0.084623,0,0.109107,0,0.127861,0.032677
2454955,8858479,4.0,0,0,1,0,1,1,0,0,0,0,0.810256,0.189743,0,0,0.387692,0.417179,0,0,0.109107,0,0.127861,0.032677
2454968,8275282,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17224
2454968,8260176,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17224
2454968,7716396,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.076396,0.17224
2454968,7517122,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454968,7503618,5.0,1,0,1,0,0,1,0.748,0.252,0,0,0.788,0.212,0,0,0,0,0.0,0,0.096204,0,0,0.17224
2454968,7468029,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17224
2454968,7449983,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17224
2454968,7322655,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17224
2454968,7294638,5.0,1,0,1,0,1,0,0.748,0.252,0,0,0.788,0.212,0,0,0.4,0.4,0.0,0,0.096204,0,0.076396,0
2454968,7242140,4.0,0,0,1,0,1,0,0,0,0,0,0.788,0.212,0,0,0.4,0.4,0,0,0.096204,0,0.076396,0
2454968,7206397,5.0,1,0,1,0,0,0,0.748,0.252,0,0,0.788,0.212,0,0,0,0,0.0,0,0.096204,0,0,0
2454968,7205208,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17224
2454968,7191011,4.0,1,0,0,0,1,1,0.748,0.252,0,0,0,0,0,0,0.4,0.4,0.0,0,0,0,0.076396,0.17224
2454968,7190207,4.0,1,0,0,0,1,1,0.748,0.252,0,0,0,0,0,0,0.4,0.4,0.0,0,0,0,0.076396,0.17224
2454968,7157904,5.0,0,0,1,0,1,1,0,0,0,0,0.788,0.212,0,0,0.4,0.4,0,0,0.096204,0,0.076396,0.17224
2454968,7147737,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17224
2454968,7110794,5.0,0,0,1,0,1,0,0,0,0,0,0.788,0.212,0,0,0.4,0.4,0,0,0.096204,0,0.076396,0
2454968,7101363,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.076396,0.17224
2454968,7095897,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.076396,0.17224
2454968,7083455,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0.076396,0.17224
2455006,8258521,5.0,0,0,1,0,0,1,0,0,0,0,0.52439,0.47561,0,0,0,0,0,0,0.135602,0,0,0.137118
2455006,8246695,3.0,0,0,1,0,0,0,0,0,0,0,0.52439,0.47561,0,0,0,0,0,0,0.135602,0,0,0
2455006,8229927,3.0,0,0,1,0,0,0,0,0,0,0,0.52439,0.47561,0,0,0,0,0,0,0.135602,0,0,0
2455006,8189700,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137118
2455006,8187295,4.0,0,0,1,0,1,0,0,0,0,0,0.52439,0.47561,0,0,0.402439,0.39939,0,0,0.135602,0,0.124012,0
2455006,8089496,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.402439,0.39939,0,0,0,0,0.124012,0
2455006,8080254,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137118
2455006,7993313,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137118
2455006,7992304,4.0,1,0,1,0,1,1,0.914634,0.085366,0,0,0.52439,0.47561,0,0,0.402439,0.39939,0.0,0,0.135602,0,0.124012,0.137118
2455006,7985951,5.0,0,0,1,0,1,0,0,0,0,0,0.52439,0.47561,0,0,0.402439,0.39939,0,0,0.135602,0,0.124012,0
2455006,7967740,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.402439,0.39939,0,0,0,0,0.124012,0.137118
2455006,7956328,3.0,0,0,1,0,0,0,0,0,0,0,0.52439,0.47561,0,0,0,0,0,0,0.135602,0,0,0
2455006,7946925,3.0,1,0,0,0,1,0,0.914634,0.085366,0,0,0,0,0,0,0.402439,0.39939,0.0,0,0,0,0.124012,0
2455006,7780190,4.0,0,0,1,0,1,1,0,0,0,0,0.52439,0.47561,0,0,0.402439,0.39939,0,0,0.135602,0,0.124012,0.137118
2455006,7757644,5.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.402439,0.39939,0,0,0,0,0.124012,0.137118
2455006,7719528,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455006,7710939,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137118
2455006,7580010,4.0,0,0,1,0,0,0,0,0,0,0,0.52439,0.47561,0,0,0,0,0,0,0.135602,0,0,0
2455006,7511202,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455006,6682719,3.0,0,0,1,0,0,0,0,0,0,0,0.52439,0.47561,0,0,0,0,0,0,0.135602,0,0,0
2455050,8310355,2.0,0,0,1,0,0,0,0,0,0,0,0.462054,0.537946,0,0,0,0,0,0,0.211569,0,0,0
2455050,8294533,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455050,8273902,3.0,0,1,1,0,0,1,0,0,0.066964,0.933036,0.462054,0.537946,0,0,0,0,0,0.11998,0.211569,0,0,0.0
2455050,8271945,4.0,1,0,0,0,0,1,0.272321,0.727679,0,0,0,0,0,0,0,0,0.021469,0,0,0,0,0.0
2455050,8241518,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2455050,8229231,3.0,0,0,1,0,0,0,0,0,0,0,0.462054,0.537946,0,0,0,0,0,0,0.211569,0,0,0
2455050,8229068,4.0,0,1,1,0,0,0,0,0,0.066964,0.933036,0.462054,0.537946,0,0,0,0,0,0.11998,0.211569,0,0,0
2455050,8183179,2.0,0,1,0,0,0,0,0,0,0.066964,0.933036,0,0,0,0,0,0,0,0.11998,0,0,0,0
2455050,8182614,2.0,1,1,0,0,0,1,0.272321,0.727679,0.066964,0.933036,0,0,0,0,0,0,0.021469,0.11998,0,0,0,0.0
2455050,8140827,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455050,8124777,3.0,0,1,0,0,0,0,0,0,0.066964,0.933036,0,0,0,0,0,0,0,0.11998,0,0,0,0
2455050,8123713,3.0,1,1,0,0,0,1,0.272321,0.727679,0.066964,0.933036,0,0,0,0,0,0,0.021469,0.11998,0,0,0,0.0
2455050,8122898,3.0,0,0,1,0,0,0,0,0,0,0,0.462054,0.537946,0,0,0,0,0,0,0.211569,0,0,0
2455050,8108324,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2455050,8057862,3.0,0,0,1,0,0,0,0,0,0,0,0.462054,0.537946,0,0,0,0,0,0,0.211569,0,0,0
2455050,7987025,1.0,1,1,1,0,0,1,0.272321,0.727679,0.066964,0.933036,0.462054,0.537946,0,0,0,0,0.021469,0.11998,0.211569,0,0,0.0
2455050,7972486,4.0,0,1,1,0,0,1,0,0,0.066964,0.933036,0.462054,0.537946,0,0,0,0,0,0.11998,0.211569,0,0,0.0
2455050,7959248,3.0,0,0,1,0,0,1,0,0,0,0,0.462054,0.537946,0,0,0,0,0,0,0.211569,0,0,0.0
2455050,7951332,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2455050,7950497,1.0,0,0,1,0,0,0,0,0,0,0,0.462054,0.537946,0,0,0,0,0,0,0.211569,0,0,0
2576226,8911509,3.0,1,0,0,0,0,1,0.063291,0.936709,0,0,0,0,0,0,0,0,0.206444,0,0,0,0,0.034285
2576226,8909936,3.0,0,0,1,1,0,0,0,0,0,0,0.443038,0.556962,0.43038,0.094937,0,0,0,0,0.164749,0.048802,0,0
